index,ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,stock_code,report_type,scraped_at,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Meta_ticker,Meta_yearReport,Meta_lengthReport,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,year,quarter,period,company_report
49,HPG,2013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Cash Flow,2026-02-26 01:40:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597978454091.0,164500424985.0,-76003820472.0,-67443974794.0,-27282824659.0,79447906827.0,671196165978.0,70702330394.0,-438976864516.0,597329721307.0,-50516645121.0,-12040740626.0,-6666946516.0,813095684229.0,-659432504998.0,1496464877.0,-36000000000.0,46980047200.0,-546074299.0,0.0,21759530296.0,-625742536924.0,600000000.0,0.0,4906915930348.0,-4047269743860.0,-418813813012.0,441432373476.0,628785520781.0,1385641109293.0,-163317760.0,2014263312314.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,2013-Q3,HPG_Cash_Flow
50,HPG,2013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Cash Flow,2026-02-26 01:40:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599329395099.0,153612281709.0,24541434887.0,88925011228.0,-16753148991.0,77682792362.0,900056458101.0,391392242164.0,-862146448487.0,897922226436.0,21681730049.0,-142382619339.0,-77379043550.0,1139803381524.0,-1031909410784.0,3343397309.0,1322098857.0,50337901143.0,-5.0,-8803477837.0,8494315371.0,-977215175946.0,0.0,0.0,4902010810854.0,-4674063868578.0,-1423348191.0,226523594085.0,389111799663.0,996320633597.0,208676032.0,1385641109292.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2,2013-Q2,HPG_Cash_Flow
51,HPG,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Cash Flow,2026-02-26 01:40:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572218567611.0,151633777795.0,5194528495.0,432985468.0,-132847850801.0,81392133173.0,705305449934.0,-127469433349.0,161549921074.0,218534567660.0,11171586597.0,-102574263389.0,-64265003857.0,758374221165.0,-980583115840.0,4624938046.0,-1322098857.0,3000000000.0,-7389599995.0,125070383355.0,34021143068.0,-822578350223.0,20000000.0,0.0,3987269523999.0,-4221219828219.0,-44238550.0,-233974542770.0,-298178671828.0,1294493700486.0,5604939.0,996320633597.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1,2013-Q1,HPG_Cash_Flow
0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2025.0,4.0,0.9118528841,0.9655659201,1.0181988019010926,1.7096032130882954,0.6472323438,1.5531125244,17.939841103477168,137.3891950199,63.4387577488,218.76779387217715,2.6566863569,0.1237454317987993,0.1385261472271761,0.0836138671945555,0.126882168,0.0914420498,0.0640535791,28895883145722.0,5714129019562.0,0.0,1.1005575849,0.0881117647,0.539799863,-4.621119717424573,1.965565920092401,217215683696500.0,7675465855.0,14.059190362,1.6815234548,1.3913727744,13.8407757724,503.030632875638,16829.9763638641,10.6257327975,0,0,0-Q0,HPG_Financial_Ratios
1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2025.0,3.0,0.9817949279,0.9305131507,0.8211616852457251,1.6613455718287342,0.6134580403,1.7870608861,17.647612661188347,140.2682028306,54.2808558437,212.1966713354884,2.6021578136,0.1354760228830572,0.1671983863845365,0.1095468689755513,0.1202243181,0.0817049386,0.0611532959,25611904933110.0,4932331977851.0,0.0,1.1474534956,0.1093338734,0.5988500691,-6.072848802394394,1.9305131507407236,209156444548750.0,7675465855.0,14.5270373191,1.6674132281,1.4481450289,17.5811344474,519.6190758820071,16342.6795110791,11.6735047583,0,0,0-Q0,HPG_Financial_Ratios
2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2025.0,2.0,0.9914767626,0.9796135257,0.5336976183816058,1.594163888222808,0.6261757813,1.9784963768,16.02511787822384,137.6170813134,54.6450767187,208.28727591032384,2.6522870309,0.1515451416354861,0.1835039606445595,0.1185303726348916,0.1155021804,0.0789781062,0.059241121,23971069674678.0,5442064704912.0,0.0,1.1294316915,0.1236646905,0.5641783355,-12.39332306910298,1.9796135256571863,217599456989250.0,7675465855.0,16.199639802,1.7904411564,1.5326124863,56.2730623964,554.5575072803186,15834.086419387,12.5877263385,0,0,0-Q0,HPG_Financial_Ratios
3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2025.0,1.0,0.9856061064,0.9395562794,0.7274610681942624,1.5373253079129097,0.668502785,1.9964907595,14.720557605688118,126.0403468123,51.9845906653,192.7454950832881,2.8958980932,0.1153349621713563,0.1441763023442064,0.0888924997111789,0.1105223463,0.0761090521,0.057360128,22752951358569.0,4339094411460.0,0.0,1.1502702901,0.0964964845,0.5473629895,-6.920136893359718,1.939556279411732,197643245766250.0,7675465855.0,15.8176097536,1.6791986446,1.3572121773,64.1334493191,435.7109728016633,15334.6955603598,12.2850715563,0,0,0-Q0,HPG_Financial_Ratios
4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2024.0,4.0,0.9598431109,0.9580870915,0.5881366071204231,1.493687290772255,0.6736087489,1.9918003452,13.60541001607012,122.5495936319,53.1351004674,189.29010411537013,2.9783860491,0.1048789728932709,0.1265521781665299,0.0814312951259306,0.1107318516,0.0739571933,0.0583179807,21530395750845.0,3617378810991.0,0.0,1.1521966898,0.091560304,0.5394871764,-6.430979537150677,1.9580870915245217,165343067670000.0,6396250200.0,13.7540107432,1.4458567276,1.1907596712,25.0204365521,439.10811512204447,17878.6732500444,10.9486884273,0,0,0-Q0,HPG_Financial_Ratios
5,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2024.0,3.0,0.9233924607,0.8911079903,0.6125979773268528,1.4563167806113575,0.6871105714,1.9713777715,16.210014940939356,120.3134442244,51.4467012286,187.97016039393932,3.0337424247,0.1086535136613245,0.1393315013036799,0.0890247219991553,0.1137629601,0.0772168222,0.0603456863,21671803666842.0,3689466990821.0,0.0,1.1717031207,0.1232115757,0.5890848356,-7.026019831363724,1.8911079902617804,165343067670000.0,6396250200.0,13.5687507009,1.481702522,1.1916794878,18.5289185761,472.6123177686201,17446.1469941482,10.8772485399,0,0,0-Q0,HPG_Financial_Ratios
6,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2024.0,2.0,0.8526697946999999,0.9011373789,0.644284552990934,1.4158953599309707,0.692486501,1.8650958274,16.215280179136133,119.5518945199,52.1145695994,187.88174429843613,3.0530674689,0.1039438743450684,0.1326611769772442,0.0839140528422218,0.1072089789,0.0756029845,0.058024484,20648884356500.0,4111552943160.0,0.0,1.1484079641,0.1771831125,0.6023459271,-7.288251223380769,1.901137378906452,173018567910000.0,6396250200.0,15.4932155555,1.5935546072,1.2981998011,18.6203286315,518.9389154698795,16974.630098637,11.2877470147,0,0,0-Q0,HPG_Financial_Ratios
7,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2024.0,1.0,0.8861439202,0.9118677152,0.6723437595111276,1.376132505420259,0.6665104011,1.7308947984,16.2954209911392,121.495785134,51.0958740692,188.8870801943392,3.0042194435,0.1036006878233755,0.1346406892558139,0.0930427601317622,0.0917358984,0.0652307784,0.050350203,18793605149258.0,3196325674676.0,0.0,1.1855647087,0.1567038804,0.6470214861,-5.028681862768548,1.9118677151931731,182293130700000.0,6396250200.0,19.5842372597,1.7275618097,1.4794522644,16.0990069125,448.7924335716261,16497.2389637718,13.1686704643,0,0,0-Q0,HPG_Financial_Ratios
8,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2023.0,4.0,0.7368996541,0.8260319443,0.7002820101503553,1.3398068753362853,0.6643228917,1.6656438641,13.743728920325443,121.113829617,48.4472009226,183.30475945992544,3.0136938214,0.1079205025188665,0.1300498898473992,0.0864587082645509,0.0687708238,0.0574803022,0.0381721238,16443221709448.0,3710717506314.0,0.0,1.1566550005,0.1713243286,0.6741658086,-5.219425399595221,1.826031944253984,174152831715000.0,5814785700.0,25.4793258989,1.6945775155,1.464047068,20.1495096116,511.2448699999383,17674.0218290225,13.532043053,0,0,0-Q0,HPG_Financial_Ratios
9,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2023.0,3.0,0.6681684869,0.7374123527,0.7288054959519548,1.3010961177214957,0.6349149284,1.5631447472,13.16447105485912,121.0412428732,43.6203309814,177.8260449094591,3.0155010915,0.0953500327266606,0.1262040270402711,0.0703812283130226,0.0191904488,0.0254313067,0.0107591739,10769267825827.0,2715958703976.0,0.0,1.2240499709,0.1512336878,0.7011939908,-3.172929789448886,1.7374123527311942,157871431755000.0,5814785700.0,84.3899895658,1.5819866919,1.4300602054,16.6163604004,344.7668048681484,17161.9648498312,19.149768348,0,0,0-Q0,HPG_Financial_Ratios
10,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2023.0,2.0,0.7102589552999999,0.8009687058,0.7044109171167701,1.2749752641707504,0.65749748,1.6488837011,11.96736771478193,121.1127450648,43.4489696001,176.52908237968194,3.0137208087,0.0787743954892525,0.1083179223659967,0.0494990383862242,-0.0196664566,0.0086418681,-0.0108141815,8139831864337.0,2323559769746.0,0.0,1.2361362052,0.1929522438,0.7702157401,-2.2590262319147527,1.8009687057783446,150021471060000.0,5814785700.0,-78.6217447436,1.5342243138,1.2931301537,11.2581803922,251.0913881311224,16816.3154292677,24.2600643317,0,0,0-Q0,HPG_Financial_Ratios
11,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2023.0,1.0,0.7358538527999999,0.8188748849,0.7252894411994698,1.2564445871236698,0.6726304795,1.7545126463,11.508428133131,136.8793676655,53.3517674848,201.739563283431,2.6665815764,0.0345616919542929,0.0630506130471862,0.0149498283479611,0.0068088372,0.030104682,0.0036038325,11514341658713.0,918952248711.0,0.0,1.2579342868,0.1158851114,0.7526685983,-0.9286202632080196,1.818874884921431,156999213900000.0,5814785700.0,236.4276962683,1.6295193838,1.2667368601,58.1089251294,68.35974629331568,16569.3027452484,18.2277943419,0,0,0-Q0,HPG_Financial_Ratios
12,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2022.0,4.0,0.7184461644,0.7722433648,0.7369758530019335,1.2522098519032887,0.8113634947,2.01849236,10.236472226432513,114.3460103553,51.0055124563,175.58799503803252,3.192065896,-0.0752817332007616,-0.0342778260285902,-0.07711489108439,0.090784405,0.0849159077,0.0486758085,19850316769753.0,-1944205854382.0,0.0,1.2906019798,0.1334381147,0.7377303745,2.0845994860775074,1.772243386978455,120075324705000.0,5814785700.0,14.1539665614,1.2506885186,0.8491333059,9.7800030958,-342.4973165067803,16510.9055471241,8.755876512,0,0,0-Q0,HPG_Financial_Ratios
13,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,Financial Ratios,2026-02-26 01:40:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG,2022.0,3.0,0.796632385,0.8741188486,0.7313219371100165,1.277778896820537,0.8488085511,2.2795018222,11.01324756563291,127.3438662377,59.3958239413,197.7529377446329,2.8662550524,0.0020913463888614,0.0293439738003397,-0.0520222813156478,0.1846908779,0.1429886496,0.0947993752,30048051910113.0,71321899736.0,0.0,1.3355973438,0.1638142546,0.730600605,-0.0852418482718439,1.8741188486362528,116004974715000.0,5814785700.0,6.4798190083,1.1841679639,0.7237000532,5.544214743,-305.10730883994574,16847.2721842043,5.6488378308,0,0,0-Q0,HPG_Financial_Ratios
